seed,recall@5,recall@10,recall@15,recall@20,ndcg@5,ndcg@10,ndcg@15,ndcg@20,precision@5,precision@10,precision@15,precision@20,map@5,map@10,map@15,map@20
1013,0.08511596901095035,0.1261674421438377,0.15396694898294766,0.17748075975757174,0.08520458737873753,0.09876289641450917,0.10806149627249982,0.11563544584500222,0.05651115618661166,0.043387423935092755,0.03633536173089807,0.03204868154158401,0.056227349560513756,0.059127067573517045,0.061372092105844996,0.06313296894902776
1014,0.0851625526295488,0.12645029350401835,0.1535218275617192,0.17730455259979663,0.08506015596772572,0.09857512825299858,0.1076465795116946,0.11529312371317472,0.056754563894522464,0.04340770791075201,0.03622718052738217,0.031982758620691505,0.05597608181203508,0.058835132488499614,0.061022745883764384,0.06279159522451151
1015,0.08513608351172798,0.12620368060503964,0.15359861807672862,0.17829562236191598,0.08524627900754084,0.09873142750907389,0.10792768757860462,0.11583999502577577,0.05665314401622629,0.043356997971603924,0.036274509803920385,0.032124746450306135,0.05621447487040789,0.05909041344826542,0.06130361362346578,0.0631454475129398
1016,0.0848225633685395,0.1259899260587051,0.1535646972768341,0.17773787511726294,0.08518737676368532,0.09874703801284458,0.1079214305106299,0.11570187456926316,0.05667342799188552,0.043448275862070465,0.036254225828261134,0.03208417849898767,0.05618514762226727,0.05910267921025347,0.06132994585668343,0.06312347193419426
1017,0.08495081873770717,0.12613446387283775,0.1536346771253899,0.1769641672683072,0.08525572293453353,0.09880501128879782,0.10800580591027414,0.11552096308675966,0.05659229208924858,0.04341784989858161,0.03630155510479935,0.03199290060852113,0.05624352039666436,0.05913442765356436,0.061365157725907005,0.06308510184715832
1018,0.08526055082615672,0.1261548454624989,0.1534380286299484,0.17794300415651973,0.0852534654147073,0.09870612355410986,0.1078002668184296,0.11565348897947449,0.05671399594320398,0.043468559837729695,0.0362474645030414,0.032104462474646885,0.0562199121027721,0.05902523558912684,0.061230018976750476,0.06302502103451361
1019,0.0850829194174292,0.12599857917496096,0.1533743665125797,0.17744721089538842,0.08512945986873878,0.0986807545687126,0.10783877440622777,0.11556777912094375,0.05655172413793014,0.04343813387424087,0.036281271129140126,0.03206896551724323,0.05610958981293656,0.05901138392777265,0.061213182263290256,0.0629985834816059
1020,0.08497702396749948,0.1263644913074135,0.15325573582999036,0.17741075755181507,0.08512246793497091,0.09883675776028704,0.10780169462691161,0.1155702044255206,0.05651115618661167,0.04351926977687775,0.036220419202162436,0.032043610547669216,0.05617917511832313,0.059121257123538905,0.06126387760324877,0.06306580784206386
1021,0.08527121212752051,0.1259302814166079,0.15400029557780553,0.17755765626807907,0.0851652776637667,0.09857638897968132,0.10796140969581437,0.1155306681877128,0.05659229208924857,0.04334685598377431,0.0363556457065573,0.03203853955375438,0.05611680189317103,0.05895609437900292,0.06122934541393288,0.06297673691992013
1022,0.08484306663730135,0.12596956505107323,0.15324066738545344,0.17771836261668256,0.08516378317194372,0.09863255721035451,0.10782486136358525,0.11566741272024428,0.05657200811358936,0.04327586206896702,0.03626098715348089,0.03207910750507286,0.05621340432724808,0.05904782316821979,0.061277792820990315,0.06310548389100905
1023,0.08528267988156124,0.12670549803001258,0.1534784712214182,0.177902358848114,0.08533128054721896,0.09901287176119,0.10799195711499825,0.11577909210651934,0.05661257606490783,0.043539553752537,0.03630831643001909,0.032063894523328425,0.056335333558710794,0.05924166595118226,0.06139251248883395,0.06318595259737415
