user_id,selected_test_positive_item,test_positive_count,train_degree,listwise_jsd_mean,listwise_jsd_std_across_permutations,original_positive_probability,permuted_positive_probability_mean,positive_probability_change
2431,4123,1,6,0.0802682638168,0.00569621054456,0.022852839902,0.0224633123726,-0.000389527529478
2432,6327,5,1,0.150618478656,0.0749025717378,0.00461877463385,0.00656195217744,0.00194317754358
2434,8321,14,36,0.0766624584794,0.00481012603268,0.155396476388,0.134789183736,-0.0206072926521
2435,5826,5,8,0.0786621943116,0.0262910407037,0.183551177382,0.0917781665921,-0.0917730107903
2436,6787,1,7,0.0767194926739,0.0307410862297,0.00737474951893,0.00606541475281,-0.00130933476612
2437,7487,2,15,0.0726580023766,0.00720463693142,0.0191128440201,0.0258045122027,0.00669166818261
2438,8477,1,8,0.0948145166039,0.0204400122166,0.0394169390202,0.0411370061338,0.00172006711364
2439,5275,7,41,0.0870008096099,0.0257067270577,0.103993937373,0.158641412854,0.054647475481
2440,1877,5,17,0.110152862966,0.049710649997,0.0188328102231,0.0371772944927,0.0183444842696
2441,8710,10,10,0.0869496241212,0.0242964010686,0.00755639607087,0.00583764491603,-0.00171875115484
2442,7639,2,11,0.0775294005871,0.0251286998391,0.00628978805616,0.00730414083228,0.00101435277611
2443,7491,10,19,0.101232476532,0.0175564158708,0.0881314054132,0.0397009961307,-0.0484304092824
2444,4936,2,17,0.115793175995,0.0306301321834,0.188412204385,0.276263982058,0.0878517776728
2445,5093,1,12,0.103157401085,0.0185136590153,0.0404950641096,0.033017847687,-0.00747721642256
2446,8628,2,6,0.0721435248852,0.00953868404031,0.293016642332,0.183773949742,-0.10924269259
2447,1685,3,8,0.0894382074475,0.0404050089419,0.0721004903316,0.049206584692,-0.0228939056396
2448,7798,2,12,0.0596685446799,0.0146027328447,0.0244618356228,0.0183685887605,-0.00609324686229
2449,5200,5,21,0.0773697569966,0.0125288134441,0.0332812033594,0.0324626006186,-0.000818602740765
2450,5101,20,61,0.135638788342,0.0291038509458,0.335655659437,0.100352436304,-0.235303223133
2451,5990,12,32,0.074747286737,0.0120116816834,0.00347177544609,0.00906947813928,0.00559770269319
2452,4808,2,6,0.0384273789823,0.00878528039902,0.0374441035092,0.0296042487025,-0.00783985480666
2453,3155,4,7,0.0954824462533,0.0177158415318,0.0147558776662,0.0196421965957,0.00488631892949
2454,6921,3,12,0.0805980563164,0.0335261188447,0.00721804844216,0.00466601923108,-0.00255202921107
2455,7742,5,16,0.131867349148,0.0351438485086,0.223374381661,0.0224941838533,-0.200880199671
2456,3312,5,9,0.118170201778,0.0423117168248,0.0370991230011,0.0173301603645,-0.0197689626366
2457,5990,2,4,0.11779216677,0.018732002005,0.00431932881474,0.0144722564146,0.0101529275998
2458,5976,3,6,0.0964098200202,0.0207560807467,0.2465364784,0.103872418404,-0.142664059997
2459,654,1,1,0.173138692975,0.0166587959975,0.0433268994093,0.0365950874984,-0.00673181191087
2460,641,3,5,0.137933582067,0.0123662855476,0.229748338461,0.114639610052,-0.115108728409
2461,648,2,8,0.165639385581,0.0222844779491,0.435862362385,0.068492680788,-0.367369681597
2462,713,1,4,0.110815964639,0.0323349535465,0.155237004161,0.100430965424,-0.0548060387373
2463,3522,13,45,0.0711088329554,0.0108635080978,0.0133803104982,0.0307010710239,0.0173207595944
2464,278,3,9,0.0802408158779,0.0205310061574,0.223113119602,0.233676955104,0.0105638355017
2465,305,8,34,0.0570518672466,0.0297927912325,0.681269228458,0.52311372757,-0.158155500889
2466,1080,3,9,0.121323384345,0.0297960359603,0.15931545198,0.129260420799,-0.0300550311804
2467,1244,3,15,0.204875007272,0.0259777568281,0.579135835171,0.153642967343,-0.425492882729
2469,4128,5,6,0.132642582059,0.0202501546592,0.0398873575032,0.0502673201263,0.0103799626231
2470,2933,18,52,0.0864762663841,0.0269758552313,0.00907049421221,0.0110242478549,0.00195375364274
2471,1424,8,28,0.0378268845379,0.00636634463444,0.00438133906573,0.00953788962215,0.00515655055642
2472,3047,3,15,0.0706698670983,0.0195116419345,0.0098710982129,0.0166836306453,0.00681253243238
2473,446,5,6,0.08419495821,0.017377557233,0.179838180542,0.0959993004799,-0.0838388800621
2474,7563,19,71,0.217389956117,0.089627943933,0.0561713799834,0.0763990879059,0.0202277079225
2475,3433,4,17,0.146182060242,0.0260454975069,0.0739013403654,0.0319306068122,-0.0419707335532
2476,5280,5,18,0.0611593909562,0.0195840895176,0.00245992140844,0.00664310576394,0.0041831843555
2477,1881,2,4,0.0864770486951,0.0214854795486,0.0308927558362,0.0546273179352,0.023734562099
2478,3845,1,6,0.0752728357911,0.0140567487106,0.226467967033,0.0980686843395,-0.128399282694
2479,114,59,188,0.116148389876,0.0344359725714,0.020834421739,0.0808158293366,0.059981405735
2480,3846,8,19,0.0669199600816,0.00641620764509,0.0163507591933,0.00972570013255,-0.00662505906075
2481,9271,3,10,0.0708261057734,0.00907986424863,0.011260220781,0.0120762838051,0.000816063024104
2482,5321,5,21,0.11162546277,0.0162925571203,0.0112870261073,0.0177914351225,0.00650440901518
2483,6922,17,33,0.0767697319388,0.0234035104513,0.00662232749164,0.00794101972133,0.00131869222969
2484,4546,6,14,0.117922186852,0.0451114214957,0.0212860498577,0.0150342574343,-0.00625179242343
2485,578,3,13,0.0795609951019,0.0235231835395,0.054725587368,0.0794329419732,0.0247073546052
2486,1316,13,21,0.0717761144042,0.0205784216523,0.216238170862,0.17408336699,-0.0421548038721
2487,2881,5,18,0.0540574193001,0.0444242469966,0.000168632992427,0.00172288774047,0.0015542547917
2488,204,1,5,0.0750604569912,0.00682799704373,0.0400715172291,0.107715517282,0.0676440000534
2489,2942,6,24,0.0894272625446,0.0272342320532,0.0241416506469,0.025338312611,0.00119666196406
2490,2866,1,4,0.150452628732,0.0709714889526,0.153705313802,0.0229808837175,-0.130724430084
2491,3769,2,8,0.0775961428881,0.0180530752987,0.0496388226748,0.0583566911519,0.00871786847711
2492,1644,13,29,0.060287039727,0.0119270356372,0.291723638773,0.191982075572,-0.099741563201
2493,1923,3,17,0.114479772747,0.00580764841288,0.012817193754,0.0123471012339,-0.000470092520118
2494,8059,3,7,0.0623267479241,0.0136338369921,0.0930630639195,0.0296601187438,-0.0634029433131
2495,5474,4,26,0.065201766789,0.0142701091245,0.0261498242617,0.0545261651278,0.0283763408661
2496,1686,6,12,0.0713670179248,0.0287078376859,0.139289721847,0.283347010612,0.144057288766
2497,7367,1,9,0.112896792591,0.0219103451818,0.0176525060087,0.0176312420517,-2.12639570236e-05
2498,3640,3,23,0.0668745711446,0.00713305547833,0.0111001189798,0.00791304931045,-0.00318706966937
2499,2762,3,6,0.159691408277,0.00299165677279,0.0390899404883,0.0320388637483,-0.00705107674003
2500,1623,2,12,0.18612228334,0.115933075547,0.125764116645,0.0428410209715,-0.0829230993986
2501,1777,8,22,0.136949390173,0.00834219064564,0.0022292570211,0.00547231500968,0.00324305798858
2502,7989,7,11,0.069145925343,0.00705246627331,0.00973849650472,0.00965747237206,-8.1024132669e-05
2503,4789,2,18,0.0645045563579,0.016963629052,0.0378333367407,0.0146613596007,-0.0231719762087
2504,7651,7,11,0.117041148245,0.0530885346234,0.00109854957554,0.00167413335294,0.00057558377739
2505,6540,13,27,0.0732786729932,0.0145374704152,0.0359953790903,0.0223819464445,-0.0136134326458
2506,7016,17,40,0.141302868724,0.0833546295762,0.0208415258676,0.0128724500537,-0.00796907581389
2507,194,15,33,0.210290268064,0.00972797721624,0.0165803693235,0.072547160089,0.0559667907655
2508,3259,4,13,0.0810797140002,0.0171199813485,0.0230541285127,0.0173137951642,-0.00574033334851
2510,2486,2,9,0.0672155097127,0.0200202167034,0.0908001065254,0.0289675742388,-0.0618325322866
2511,7488,9,11,0.140001744032,0.0464832112193,0.0169494263828,0.0523897521198,0.035440325737
2512,5868,7,17,0.110091693699,0.0163343455642,0.0402490347624,0.00423965370283,-0.0360093824565
2513,9278,23,60,0.187478080392,0.0825852155685,0.024288052693,0.0309276077896,0.00663955509663
2514,3238,2,12,0.0732930824161,0.0384113229811,0.0497688874602,0.0468851737678,-0.00288371369243
2515,172,6,5,0.108556300402,0.0170816667378,0.044891718775,0.045520234853,0.000628516077995
2516,2721,1,5,0.140719935298,0.0649108663201,0.211978346109,0.0593679845333,-0.152610361576
2517,7130,2,5,0.158170208335,0.0752073228359,0.269425570965,0.132151737809,-0.137273833156
2518,1372,5,42,0.105171859264,0.0526516661048,0.00638726819307,0.00988062936813,0.00349336117506
2520,1570,11,54,0.0729604884982,0.0060708890669,0.00144760776311,0.00280452263542,0.0013569148723
2521,36,3,3,0.0686105266213,0.0292942114174,0.0760435536504,0.142715826631,0.0666722729802
2522,4085,10,33,0.220940992236,0.0414132848382,0.170806527138,0.0606347806752,-0.110171750188
2523,3590,1,9,0.0971516594291,0.0210038330406,0.01729782857,0.0084005529061,-0.00889727566391
2524,2754,4,4,0.10045041889,0.0288512352854,0.0168737433851,0.0103795193136,-0.0064942240715
2525,1157,5,9,0.102950342,0.0513447634876,0.0129581196234,0.0111295254901,-0.00182859413326
2526,3207,10,16,0.0824304446578,0.0166871305555,0.103091292083,0.197340488434,0.0942491963506
2527,1439,2,3,0.0608062930405,0.0168542489409,0.0291417986155,0.0145889185369,-0.0145528800786
2528,2924,3,2,0.137375861406,0.0577159784734,0.0137596083805,0.0192316994071,0.0054720910266
2529,37,2,4,0.19073997438,0.0266186762601,0.500887691975,0.061937302351,-0.438950389624
2530,2713,1,8,0.103406019509,0.0337698049843,0.00466581992805,0.00835266616195,0.0036868462339
2531,4394,2,4,0.0964016914368,0.0327185019851,0.0938626378775,0.0260526817292,-0.0678099542856
2532,782,5,16,0.0819463282824,0.0218347776681,0.000335765740601,0.00230172136799,0.00196595559828
2533,8019,3,12,0.1709420681,0.0676467642188,0.0151430061087,0.0272061675787,0.01206316147
2534,5818,2,6,0.113868951797,0.0278252363205,0.00337325688452,0.00313803739846,-0.000235219486058
2535,5806,3,2,0.159539982677,0.0236627571285,0.204671964049,0.0226721018553,-0.181999862194
2536,5934,7,20,0.0827672705054,0.0254431515932,0.182421639562,0.0685732662678,-0.113848373294
2537,3128,10,19,0.153030350804,0.0128683624789,0.00437786523253,0.00326692895032,-0.0011109362822
2538,465,4,11,0.125596091151,0.0114123504609,0.0781925171614,0.0361411981285,-0.0420513190329
2539,1555,1,4,0.0806533023715,0.00709965080023,0.0129635939375,0.0221438463777,0.00918025244027
2540,3024,7,32,0.112737692893,0.0567624978721,0.382908821106,0.170969620347,-0.211939200759
2541,1413,2,6,0.119201861322,0.0509551353753,0.572829008102,0.215363636613,-0.357465386391
2543,2819,13,44,0.169994354248,0.0360959358513,0.0134245604277,0.0375336371362,0.0241090767086
2544,5555,17,55,0.10283536464,0.0310401283205,0.0048066531308,0.00742339342833,0.00261674029753
2545,3525,2,6,0.0497935116291,0.00833001267165,0.0691368877888,0.0460644774139,-0.0230724103749
2546,2580,1,6,0.114840738475,0.0376207344234,0.0196430217475,0.0454823188484,0.0258392971009
2548,8939,3,5,0.104564845562,0.0274248626083,0.0620707534254,0.00791023019701,-0.0541605241597
2549,6205,4,11,0.133327126503,0.0368918515742,0.00278148241341,0.00213486119173,-0.000646621221676
2550,7310,2,5,0.0657484605908,0.0118992142379,0.0543161593378,0.029563030228,-0.0247531291097
2551,8013,3,1,0.0654863938689,0.0074144215323,0.00925760995597,0.00829315837473,-0.00096445158124
2552,7617,4,1,0.107938319445,0.0344929769635,0.0287394337356,0.031476918608,0.00273748487234
2553,782,6,15,0.0631405636668,0.00966217555106,0.00403991388157,0.000774217129219,-0.00326569681056
2555,5646,6,23,0.125184521079,0.0198930613697,0.0349179841578,0.0199072286487,-0.0150107555091
2556,5268,2,9,0.156492769718,0.0785331353545,0.0116679864004,0.0153535129502,0.00368552654982
2557,164,3,10,0.171537518501,0.00786240864545,0.00183347589336,0.0260905008763,0.0242570247501
2559,285,1,6,0.0848725065589,0.0120322685689,0.0173713285476,0.035131726414,0.0177603978664
2560,234,3,14,0.114565730095,0.0288790147752,0.0130886202678,0.0031136746984,-0.00997494533658
2561,136,2,6,0.0696741640568,0.0263074189425,0.0321198664606,0.0524695180357,0.0203496515751
2562,155,5,17,0.079388640821,0.016170559451,0.0146891409531,0.016269095242,0.0015799542889
2563,209,4,4,0.0746546462178,0.0194156803191,0.0260621979833,0.0691945627332,0.0431323647499
2564,4330,6,31,0.0646614432335,0.0302630998194,0.0118950912729,0.0303870979697,0.0184920057654
2565,511,3,14,0.070522762835,0.0313778966665,0.00625362526625,0.0112257152796,0.00497209001333
2568,511,2,4,0.0736415162683,0.0146073559299,0.051580876112,0.0273179858923,-0.0242628902197
2569,184,7,15,0.156018868089,0.0340524762869,0.375679790974,0.0378649123013,-0.337814867496
2570,2949,5,9,0.0764048099518,0.00640698382631,0.00276795774698,0.00877233687788,0.0060043791309
2571,1542,3,4,0.0836437940598,0.030595863238,0.00540665630251,0.00772743299603,0.00232077669352
2572,511,12,39,0.0745098516345,0.0214669518173,0.0320225171745,0.0401418767869,0.00811935961246
2573,8035,2,5,0.0725046694279,0.00749872857705,0.02828130126,0.0117112249136,-0.0165700763464
2574,845,4,8,0.0720472112298,0.027640748769,0.0599049925804,0.0243211761117,-0.0355838164687
2575,1388,3,6,0.0971171557903,0.0391597114503,0.0151533577591,0.0237747505307,0.0086213927716
2576,6088,15,31,0.0569959394634,0.0160422064364,0.00606411788613,0.00636204844341,0.000297930557281
2577,5240,19,57,0.10544321686,0.010177555494,0.00694309500977,0.00166385853663,-0.00527923647314
2578,3075,20,83,0.114622794092,0.0310401432216,0.00177622959018,0.00538116553798,0.00360493594781
2580,3265,1,4,0.118882991374,0.0213062968105,0.000430580199463,0.00169948360417,0.0012689033756
2581,1284,3,8,0.112739831209,0.0122359506786,0.00305210892111,0.00254354416393,-0.000508564757183
2582,4970,6,10,0.181157231331,0.123729720712,0.00293157808483,0.002351176925,-0.000580401159823
2583,6589,1,1,0.0602960437536,0.0208852421492,0.0677594617009,0.0686516985297,0.000892236828804
2584,1628,3,6,0.124092064798,0.0166185796261,0.00309540936723,0.0121865598485,0.00909115001559
2585,3145,4,8,0.0535394959152,0.0103016486391,0.227608785033,0.137015417218,-0.090593367815
2586,6958,3,9,0.112084172666,0.0259822905064,0.0846575796604,0.0180012974888,-0.0666562840343
2587,3436,2,10,0.108596228063,0.0173303578049,0.0244106575847,0.0606856644154,0.0362750068307
2588,3115,3,6,0.0712095573545,0.023847207427,0.028368704021,0.0445461757481,0.0161774717271
2589,3539,3,11,0.116852127016,0.0104911252856,0.0038959311787,0.00705528026447,0.00315934908576
2590,6331,3,12,0.131919369102,0.0543120130897,0.146800562739,0.0540813393891,-0.0927192270756
2591,1866,1,8,0.139651164412,0.0601367615163,0.00952864065766,0.00287632946856,-0.00665231142193
2592,4709,1,7,0.106680452824,0.0486060716212,0.0111395837739,0.0386401079595,0.0275005251169
2593,8272,4,5,0.0814225524664,0.0112004708499,0.016902577132,0.00850924383849,-0.0083933332935
2594,6332,4,10,0.0868308767676,0.0425648242235,0.361793756485,0.152812123299,-0.208981633186
2596,1816,2,9,0.0748136490583,0.0173065755516,0.0083019444719,0.00336253549904,-0.00493940897286
2597,5906,2,10,0.106272138655,0.0296177621931,0.0129065196961,0.0808349326253,0.0679284110665
2599,4204,3,11,0.115582875907,0.011620387435,0.295989573002,0.129356384277,-0.166633188725
2600,1848,2,4,0.0778041854501,0.0225472766906,0.0123045789078,0.023514797911,0.0112102190033
2601,5263,3,8,0.11131310463,0.0340643152595,0.134702369571,0.0538150072098,-0.080887362361
2602,6164,4,6,0.0745634436607,0.0144341848791,0.0856658369303,0.0600820370018,-0.0255837999284
2603,6870,2,8,0.0765796154737,0.0275823958218,0.0574192591012,0.0695194378495,0.0121001787484
2604,3896,3,8,0.0742704644799,0.0196491964161,0.025770150125,0.0470604933798,0.0212903432548
2605,1628,2,4,0.109801404178,0.0616899169981,0.00229803984985,0.123484112322,0.121186070144
2606,11,1,11,0.0577167309821,0.00939282309264,0.233091533184,0.0688177570701,-0.164273768663
2607,3722,3,9,0.0563194788992,0.0360659062862,0.00368560361676,0.00906638149172,0.00538077764213
2608,1628,2,6,0.054506380111,0.00948249921203,0.0919345542789,0.101341195405,0.00940664112568
2609,2051,6,9,0.111005119979,0.0756210759282,0.367867290974,0.296093732119,-0.0717735588551
2610,6062,11,46,0.177267357707,0.050695091486,0.0722525492311,0.0118191158399,-0.0604334324598
2611,771,2,9,0.110143490136,0.059526771307,0.117244884372,0.178421497345,0.0611766129732
2612,3395,4,8,0.0990590080619,0.0340555943549,0.046387039125,0.0330353043973,-0.0133517347276
2613,7612,1,8,0.0984080657363,0.0100509915501,0.0023095367942,0.00744345551357,0.00513391848654
2614,1087,3,12,0.112889498472,0.0246946047992,0.0305372811854,0.00860177073628,-0.0219355113804
2615,7655,4,5,0.287995398045,0.0280025675893,0.0162675958127,0.0623970963061,0.0461295023561
2616,1132,2,9,0.119546838105,0.0405774787068,0.0870939344168,0.0627182498574,-0.0243756845593
2617,8370,30,38,0.114985734224,0.0151093453169,0.0142614822835,0.0176319237798,0.00337044149637
2618,1071,11,19,0.103949137032,0.0238975826651,0.106155753136,0.0879177451134,-0.0182380080223
2619,4448,3,3,0.0732457414269,0.00749223632738,0.00657457113266,0.0137906624004,0.00721609126776
2620,8031,1,4,0.124774537981,0.0488127209246,0.0368284620345,0.0352456904948,-0.00158277153969
2621,6641,2,6,0.0734988376498,0.00886071939021,0.0441779009998,0.0448737926781,0.000695891678333
2622,981,2,8,0.267136216164,0.0200072452426,0.48649635911,0.127390265465,-0.359106093645
2623,6200,1,6,0.109921522439,0.025564096868,0.0351011194289,0.0121626025066,-0.022938515991
2624,6836,23,71,0.117566861212,0.0619805790484,0.00376493646763,0.015444512479,0.0116795757785
2625,2006,13,27,0.124219812453,0.0192053783685,0.0046440823935,0.00621044496074,0.00156636256725
2626,2260,5,6,0.111940033734,0.0411709845066,0.0509290285408,0.165928736329,0.114999711514
2628,4377,2,6,0.0339716523886,0.00876805651933,0.0145649230108,0.0122996978462,-0.00226522516459
2629,981,4,6,0.100109994411,0.0210313498974,0.0113197537139,0.0172136295587,0.00589387584478
2630,2749,1,5,0.089094363153,0.01744129695,0.0402440614998,0.0606848299503,0.0204407684505
2631,1740,2,5,0.101581119001,0.0170808769763,0.00363088259473,0.0081924078986,0.00456152530387
2632,4902,6,10,0.124494433403,0.0249022692442,0.101136945188,0.0568908341229,-0.0442461110651
2633,1414,2,10,0.0739208459854,0.00795985385776,0.00777321215719,0.0162113662809,0.00843815412372
2634,7319,4,3,0.109003819525,0.0129829617217,0.00942273437977,0.0161933656782,0.00677063129842
2635,1653,1,9,0.0755425319076,0.0266657285392,0.0104614458978,0.00748792430386,-0.00297352159396
2636,7147,2,8,0.108711779118,0.0231327079237,0.00606546085328,0.0126205682755,0.00655510742217
